first_author,year,title,type,collections,tags,zotero_item_id,evidence_grade,verification_status,claim_use_allowed
Yousafzai,2019.0,The Taliban Are Counting the Days Until Trump’s Afghan Pullout,newspaperArticle,taliban,,ZOT_e5556c8c7d4c,metadata_only,unverified,bibliographic_inventory_only_until_verified
Graham-Harrison,2019.0,US-Taliban talks offer glimmer of hope on path to Afghan peace,newspaperArticle,taliban,,ZOT_b4a7f0ef102f,metadata_only,unverified,bibliographic_inventory_only_until_verified
Haas,2019.0,"John Wray: ‘I don’t judge people who are passionate about political struggle, even to the point of taking up weapons'",newspaperArticle,taliban,,ZOT_d9c6a27057f6,metadata_only,unverified,bibliographic_inventory_only_until_verified
Abed,2019.0,Our Dreams of Peace: Envisioning an End to War in Afghanistan,newspaperArticle,taliban,,ZOT_8d5327888de0,metadata_only,unverified,bibliographic_inventory_only_until_verified
,2019.0,U.S. peace envoy Khalilzad heads to Afghanistan after 'significant...,newspaperArticle,taliban,,ZOT_0a22e5212b98,metadata_only,unverified,bibliographic_inventory_only_until_verified
,2019.0,U.S peace envoy visits Kabul to consult president on talks with...,newspaperArticle,taliban,,ZOT_232d69657494,metadata_only,unverified,bibliographic_inventory_only_until_verified
Mashal,2019.0,"U.S. and Taliban Agree in Principle to Peace Framework, Envoy Says",newspaperArticle,taliban,,ZOT_0a916405bf4c,metadata_only,unverified,bibliographic_inventory_only_until_verified
,2019.0,Is Afghanistan's 17-year war coming to an end?,newspaperArticle,taliban,,ZOT_42fdb37289be,metadata_only,unverified,bibliographic_inventory_only_until_verified
Afp,2019.0,Italy signs new ‘Silk Road’ protocol with China,newspaperArticle,BRI-EEU,,ZOT_51d40c1b8cf0,metadata_only,unverified,bibliographic_inventory_only_until_verified
Graham-Harrison,2019.0,"Fugitive Taliban leader lived short walk from US base, book reveals",newspaperArticle,taliban,,ZOT_83d0f8d6637c,metadata_only,unverified,bibliographic_inventory_only_until_verified
Sediqi,2019.0,Afghan forces clash with Taliban to hold military base,newspaperArticle,taliban,,ZOT_7dc31d2a6725,metadata_only,unverified,bibliographic_inventory_only_until_verified
Faizi,2019.0,700 Afghan Women Have a Message: Don’t Sell Us Out to the Taliban,newspaperArticle,taliban,,ZOT_77c990292318,metadata_only,unverified,bibliographic_inventory_only_until_verified
Mashal,2019.0,Taliban Deputy Chief Arrives in Qatar for Talks With U.S.,newspaperArticle,taliban,,ZOT_6ee81ac45af3,metadata_only,unverified,bibliographic_inventory_only_until_verified
,2019.0,US peace envoy meets Taliban co-founder,newspaperArticle,taliban,,ZOT_587250a5aa38,metadata_only,unverified,bibliographic_inventory_only_until_verified
Reuters,2019.0,New EU Rules on Gas Pipelines Hamper Russia's Nord Stream 2,newspaperArticle,russiapipelines,,ZOT_fd16e49e4d44,metadata_only,unverified,bibliographic_inventory_only_until_verified
Dan,2019.0,Chinese threat to Germany on Huawei a hoax: experts - Global Times,newspaperArticle,BRI-EEU,,ZOT_89055670e244,metadata_only,unverified,bibliographic_inventory_only_until_verified
This Day (Nigeria),2019.0,"Facebook, Twitter in India-Pakistan Information war",newspaperArticle,southasia,,ZOT_85286e60affb,metadata_only,unverified,bibliographic_inventory_only_until_verified
Birmingham Mail,2019.0,Social media pleas in bid to avoid war; INDIA-PAKISTAN TENSIONS RISE,newspaperArticle,southasia,,ZOT_c2c69088f0da,metadata_only,unverified,bibliographic_inventory_only_until_verified
Horowitz,2019.0,A Forgotten Italian Port Could Become a Chinese Gateway to Europe,newspaperArticle,GreatPowers,,ZOT_831246aa73c2,metadata_only,unverified,bibliographic_inventory_only_until_verified
Soldatkin,2019.0,Russia says ready to be guarantor for any Afghan peace deal between U.S. and Taliban,newspaperArticle,taliban2,,ZOT_140c9285e6e9,metadata_only,unverified,bibliographic_inventory_only_until_verified
PTI,2019.0,A timeline of major attacks on security forces in Jammu and Kashmir,newspaperArticle,southasia,,ZOT_90ac429a6626,metadata_only,unverified,bibliographic_inventory_only_until_verified
PTI,2019.0,"US deadline ends, India stops purchasing Iranian oil - The Economic Times",newspaperArticle,russiapipelines,,ZOT_05adb324d92f,metadata_only,unverified,bibliographic_inventory_only_until_verified
PTI,2019.0,"Kudankulam nuclear plant is safe, India tells Russia",newspaperArticle,russiapipelines,,ZOT_d2e381eec201,metadata_only,unverified,bibliographic_inventory_only_until_verified
,2019.0,Draft framework for Afghan peace 'agreed',newspaperArticle,taliban,,ZOT_604ab398cdd7,metadata_only,unverified,bibliographic_inventory_only_until_verified
,2019.0,EU gas pipeline rules could slow Russia's Nord Stream 2,newspaperArticle,russiapipelines,,ZOT_83ae1a6d828f,metadata_only,unverified,bibliographic_inventory_only_until_verified
Hashimova,2020.0,Uzbek Parliament Approves EAEU Observer Status,newspaperArticle,centralAsia,,ZOT_6eb474e1c6a9,metadata_only,unverified,bibliographic_inventory_only_until_verified
Abbasova,2020.0,Indian Envoy To Russia Says Countries Could Build Nuclear Power Plants In Africa & Middle East,newspaperArticle,centralAsia,,ZOT_04cd585aa26f,metadata_only,unverified,bibliographic_inventory_only_until_verified
Yousufzai,2020.0,Pakistan approves structure for $2b North-South Gas Pipeline,newspaperArticle,centralAsia,,ZOT_b3119fb62511,metadata_only,unverified,bibliographic_inventory_only_until_verified
Farmer,2020.0,'I was right like hell': former Afghan president Hamid Karzai says peace deal vindicates talking to the Taliban,newspaperArticle,taliban2,,ZOT_e8a93d0b5cdc,metadata_only,unverified,bibliographic_inventory_only_until_verified
Chulov,2020.0,Trump vows to hit 52 sites 'very hard' if Iran retaliates over Suleimani killing,newspaperArticle,iran,,ZOT_88c780e44fcc,metadata_only,unverified,bibliographic_inventory_only_until_verified
,2020.0,افغان سیاستوال: ګډ حکومت دې جوړ شي، د ټاکنو د پایلو اعلان د اساسي قانون خلاف دی,newspaperArticle,taliban2,,ZOT_f97e30c16e43,metadata_only,unverified,bibliographic_inventory_only_until_verified
Haqqani,2020.0,"Opinion | What We, the Taliban, Want",newspaperArticle,taliban2,,ZOT_1bacba06759b,metadata_only,unverified,bibliographic_inventory_only_until_verified
,2020.0,Pompeo takes veiled swipe at China on final leg of Africa trip,newspaperArticle,Geopolitics,,ZOT_aaf73685a4ce,metadata_only,unverified,bibliographic_inventory_only_until_verified
Stevenson,2020.0,China Expels 3 Wall Street Journal Reporters as Media Relations Sour,newspaperArticle,Geopolitics,,ZOT_aee0032c9b17,metadata_only,unverified,bibliographic_inventory_only_until_verified
Purnell,2020.0,Pakistan Approves Broad New Restrictions Over Social Media,newspaperArticle,socialmedia,,ZOT_62e9a8de4aa1,metadata_only,unverified,bibliographic_inventory_only_until_verified
Mashal,2020.0,"Trump Gives Conditional Go Ahead on Peace Deal With Taliban, Officials Say",newspaperArticle,taliban2,,ZOT_4d24a5055af3,metadata_only,unverified,bibliographic_inventory_only_until_verified
Donati,2020.0,Taliban-Led Attacks in Afghanistan Hit 10-Year High,newspaperArticle,taliban2,,ZOT_24d9300e2bf8,metadata_only,unverified,bibliographic_inventory_only_until_verified
Safi,2020.0,US confirms jet crashed in Afghanistan – but disputes it was downed,newspaperArticle,taliban2,,ZOT_d7b0d9ff000e,metadata_only,unverified,bibliographic_inventory_only_until_verified
Kermani,2020.0,"Kabul Taliban: Spies, militants and a mysterious assassination",newspaperArticle,taliban2,,ZOT_f3491dee3150,metadata_only,unverified,bibliographic_inventory_only_until_verified
Choudhary,2020.0,Uranium-rich Uzbekistan preparing to set up its first nuclear plant,newspaperArticle,russiapipelines,,ZOT_02ca3935315d,metadata_only,unverified,bibliographic_inventory_only_until_verified
Monbiot,2020.0,Population panic lets rich people off the hook for the climate crisis they are fuelling,newspaperArticle,environment,Climate crisis; Climate science; David Attenborough; Environment; Inequality; Jane Goodall; Population; Poverty; UK news,ZOT_02ef043f0f6e,metadata_only,unverified,bibliographic_inventory_only_until_verified
bbc.com,2021.0,Afghanistan's Taliban ban long-distance road trips for solo women,newspaperArticle,taliban_twitter,,ZOT_1bcd92260fb3,metadata_only,unverified,bibliographic_inventory_only_until_verified
Vohra,2021.0,Taliban order beheading of shop mannequins,newspaperArticle,taliban_twitter,,ZOT_fb5eaa770862,metadata_only,unverified,bibliographic_inventory_only_until_verified
Reuters,2021.0,"Unfreeze Afghan assets abroad, neighbour Uzbekistan says",newspaperArticle,taliban_twitter,,ZOT_fd32478137bd,metadata_only,unverified,bibliographic_inventory_only_until_verified
Latifi,2021.0,Hamid Karzai says U.S.-Afghan relationship ‘has been at a low point for a long time’,newspaperArticle,,,ZOT_a4ca6da1d670,metadata_only,unverified,bibliographic_inventory_only_until_verified
,2021.0,Taliban capture key Afghanistan border crossings,newspaperArticle,taliban2,,ZOT_c8dcdac0cf1c,metadata_only,unverified,bibliographic_inventory_only_until_verified
TOI,2021.0,"Genuine ‘double peace’ must for Afghanistan stability, says Jaishankar | India News - Times of India",newspaperArticle,Afghanistan,,ZOT_1e0f097602d3,metadata_only,unverified,bibliographic_inventory_only_until_verified
PTI,2021.0,Time for India and Pak to bury the past and move forward: Gen Bajwa,newspaperArticle,GreatPowers,,ZOT_f1e16772c742,metadata_only,unverified,bibliographic_inventory_only_until_verified
Biswas,2021.0,'Electoral autocracy': The downgrading of India's democracy,newspaperArticle,southasia,,ZOT_91fd30ab63d1,metadata_only,unverified,bibliographic_inventory_only_until_verified
Kumar,2021.0,"Pandemic pushes 32 million Indians out of middle class, says Pew Research",newspaperArticle,southasia,,ZOT_2e3e7dc386f8,metadata_only,unverified,bibliographic_inventory_only_until_verified
Ap,2021.0,Blinken offers plan to bolster Afghan peace process: Report,newspaperArticle,Afghanistan,,ZOT_1ad568dc080e,metadata_only,unverified,bibliographic_inventory_only_until_verified
BBCNews,2021.0,China overtakes US as EU's biggest trading partner,newspaperArticle,environment,,ZOT_0fd40313dd3a,metadata_only,unverified,bibliographic_inventory_only_until_verified
Reuters,2022.0,"Europe will need Nord Stream 2 gas pipeline one day, Kremlin says",newspaperArticle,russiapipelines,,ZOT_acb2214e16d2,metadata_only,unverified,bibliographic_inventory_only_until_verified
,2022.0,Ukraine crisis: Who is buying Russian oil and gas?,newspaperArticle,environment,,ZOT_5d7dcc3bf21a,metadata_only,unverified,bibliographic_inventory_only_until_verified
Reuters,2023.0,"Russia boosting combat readiness of its central Asia bases to counter US, defence minister says",newspaperArticle,CPEC,,ZOT_0ea3b06fb7d5,metadata_only,unverified,bibliographic_inventory_only_until_verified
Rahmati,2025.0,Pakistan and Uzbekistan discuss Trilateral Railway Project with Afghanistan,newspaperArticle,Afghanistan,,ZOT_ac98b4e63d2a,metadata_only,unverified,bibliographic_inventory_only_until_verified
Huaxia,2025.0,"Afghanistan signs contract for survey, design of new railway project",newspaperArticle,Afghanistan,,ZOT_a799aaa63af4,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,Hamid Karzai says U.S.-Afghan relationship ‘has been at a low point for a long time’,newspaperArticle,taliban2,,ZOT_5cd10cddb121,metadata_only,unverified,bibliographic_inventory_only_until_verified
Yawar,2024.0,Examining the Position of Afghanistan in the New Plan of China's Belt and Road Initiative (With Emphasis on Media Strategies),preprint,Afghanistan,Afghanistan; Belt and Road Initiative; China; Foreign Media,ZOT_b374699ac0a1,metadata_only,unverified,bibliographic_inventory_only_until_verified
Mitchell,2002.0,Renewing energy security,report,WorldFocus,,ZOT_1a764518a58e,metadata_only,unverified,bibliographic_inventory_only_until_verified
Shearing,2006.0,Reflections on the Refusal to Acknowledge Private Governments,report,peacebuilding,,ZOT_3ed75be14ef9,metadata_only,unverified,bibliographic_inventory_only_until_verified
Smith,2009.0,Community-Based Dispute Resolution Processes in Nangarhar Province,report,taliban2,,ZOT_20fa2f77d05d,metadata_only,unverified,bibliographic_inventory_only_until_verified
Bijlert,2009.0,How to Win an Afghan Election,report,afghan_elections,,ZOT_a22295c96ec5,metadata_only,unverified,bibliographic_inventory_only_until_verified
Sharma,2009.0,India in Central Asia,report,WorldFocus,,ZOT_cc8c369cb72c,metadata_only,unverified,bibliographic_inventory_only_until_verified
Bouët,2010.0,Is SAFTA Trade Creating or Trade Diverting?,report,southasia,,ZOT_5660b7aa0e39,metadata_only,unverified,bibliographic_inventory_only_until_verified
Tadjbakhsh,2011.0,South Asia and Afghanistan: the robust India-Pakistan rivalry,report,southasia,,ZOT_60a98b956470,metadata_only,unverified,bibliographic_inventory_only_until_verified
ADB,2012.0,"Turkmenistan–Afghanistan–Pakistan–India Natural Gas Pipeline Project, Phase 3",report,WorldFocus,,ZOT_a9fa1b29188f,metadata_only,unverified,bibliographic_inventory_only_until_verified
Laruelle,2013.0,The Afghanistan-Central Asia relationship: What role for the EU?,report,taliban2,,ZOT_262e3aacc02e,metadata_only,unverified,bibliographic_inventory_only_until_verified
Koepke,2013.0,Iran's policy on Afghanistan: the evolution of strategic pragmatism,report,Afghanistan,,ZOT_3c2c418d84fe,metadata_only,unverified,bibliographic_inventory_only_until_verified
EIU,2013.0,Higher Education in South Asia,report,environment,,ZOT_936fae044be4,metadata_only,unverified,bibliographic_inventory_only_until_verified
Sadat,2015.0,TAPI and CASA-1000: Win-Win Trade between Central Asia and South Asia,report,WorldFocus,,ZOT_e7d85a430edb,metadata_only,unverified,bibliographic_inventory_only_until_verified
Azuma,2015.0,Global Natural Gas Pivot to Asia,report,russiapipelines,,ZOT_3a518b9caee9,metadata_only,unverified,bibliographic_inventory_only_until_verified
FAO,2015.0,Report of the South Asian Dialogue on the Right to Food,report,foodsecurity,,ZOT_3ac237870c22,metadata_only,unverified,bibliographic_inventory_only_until_verified
Kanaev,2016.0,Factory Asia and Asia-Pacific Economic Regionalism: The Connectivity Factor Revisited,report,economicglobalism,,ZOT_45da73d92f9b,metadata_only,unverified,bibliographic_inventory_only_until_verified
Greiger,2016.0,"One Belt, One Road (OBOR): China's regional integration initiative - Think Tank",report,OBOR_train,,ZOT_fd1ff88c74b4,metadata_only,unverified,bibliographic_inventory_only_until_verified
"Finance Division, Govt. of Pakistan",2017.0,"Pakistan Economic Survey, 2016-17",report,southasia,,ZOT_2e51fe927296,metadata_only,unverified,bibliographic_inventory_only_until_verified
Radcliffe,2018.0,Social Media in the Middle East: The Story of 2017,report,twitteropoliics,,ZOT_5dfa58a1433b,metadata_only,unverified,bibliographic_inventory_only_until_verified
