first_author,year,title,type,collections,tags
Ashraf,2017,Casa-1000 formally inaugurated,newspaperArticle,WorldFocus,
Rasmussen,2017,Russia accused of supplying Taliban as power shifts create strange bedfellows,newspaperArticle,taliban2,
India TV,2017,"Mika Singh urges fans to celebrate Independence Day of India and 'Apna Pakistan', Twitter fumes",newspaperArticle,southasia,
BBCNews,2017,اتن اور پشتون طلبا کا منفرد احتجاج,newspaperArticle,pakistan,
PTI,2018,India gets cheapest LNG as Russia’s Gazprom begins supplies,newspaperArticle,russiapipelines,
Murad,2018,I was an Isis sex slave. I tell my story because it is the best weapon I have | Nadia Murad,newspaperArticle,isis,
,2018,"Afghan Shi'ite militia battles Taliban, raising sectarian fears",newspaperArticle,taliban,
Lubell,2018,Cash or custody: Israel kicks off deportation of African migrants,newspaperArticle,socialmedia,
Abed,2018,Taliban Pummel Security Forces Across Afghanistan,newspaperArticle,taliban,
Nordland,2018,"Taliban Slaughter Elite Afghan Troops, and a ‘Safe’ District Is Falling",newspaperArticle,taliban,
,2018,Dozens killed in Afghanistan fighting as sectarian threat grows,newspaperArticle,taliban,
Millward,2018,Opinion | Is China a Colonial Power?,newspaperArticle,OBOR_train,
Mashal,2018,C.I.A.’s Afghan Forces Leave a Trail of Abuse and Anger,newspaperArticle,taliban,
editor,2018,Germany and Russia gas links: Trump is not only one to ask questions,newspaperArticle,russiapipelines,
Times of Islamabad,2018,Afghan Taliban put forward stern demands in Russia for peace talks on Afghanistan war,newspaperArticle,taliban,
,2018,"Who Is Joel Zamel, the Australian-Israeli Linked to Mueller’s Trump Probe?",newspaperArticle,twittergeopolitics2b,
The Economic Times,2019,India signs pact expressing interest in taking stake in Far East Russian oilfields,newspaperArticle,centralAsia,
Paris,2019,Shipping Companies Banking on Gas Carriers as LNG Demand Grows,newspaperArticle,centralAsia,
PTI,2019,"Gibraltar releases Iranian tanker, Indian crew despite US claim on vessel",newspaperArticle,centralAsia,
ANI,2019,First India-Central Asia Dialogue to be held in Uzbekistan,newspaperArticle,centralAsia,
,2019,Afghan election: Tense wait after day of attacks,newspaperArticle,taliban,
ANI,2019,Pakistan High Commissioner to India Mahmood lays traditional Chaddar at Dargah Ajmer Sharif,newspaperArticle,dargah_sharif,
PTI,2019,"India, other countries must fight terrorists in Afghanistan, says Donald Trump",newspaperArticle,taliban,
Mashal,2019,"Once Jailed in Guantánamo, 5 Taliban Now Face U.S. at Peace Talks",newspaperArticle,taliban,
,2019,Afghan Taliban reject talks with U.S. in Pakistan,newspaperArticle,taliban,
,2019,Deadly Taliban attack on Afghan compound,newspaperArticle,taliban,
Golubkova,2019,Bids to destroy WTO or lower its role counter-productive: Putin,newspaperArticle,callforpapers,
Sydney,2019,New Zealand is first Five Eyes country to join China’s Belt and Road project,newspaperArticle,BRI-EEU,
,2019,China Calls for U.S. and European Companies to Join Belt and Road,newspaperArticle,BRI-EEU,
Tolo News,2019,Taliban Wants To Take Over Afghanistan: Ex-Pentagon Chief,newspaperArticle,taliban,
,2019,"Russia, U.S., China aim to cajole Taliban into inter-Afghan talks",newspaperArticle,newspaper,
Koofi,2019,Opinion | The Afghan Taliban Stage a Comeback,newspaperArticle,taliban,
,2019,Taliban appoints new political leader to join U.S.-Taliban peace talks,newspaperArticle,taliban,
Yousafzai,2019,The Taliban Are Counting the Days Until Trump’s Afghan Pullout,newspaperArticle,taliban,
Graham-Harrison,2019,US-Taliban talks offer glimmer of hope on path to Afghan peace,newspaperArticle,taliban,
Haas,2019,"John Wray: ‘I don’t judge people who are passionate about political struggle, even to the point of taking up weapons'",newspaperArticle,taliban,
Abed,2019,Our Dreams of Peace: Envisioning an End to War in Afghanistan,newspaperArticle,taliban,
,2019,U.S. peace envoy Khalilzad heads to Afghanistan after 'significant...,newspaperArticle,taliban,
,2019,U.S peace envoy visits Kabul to consult president on talks with...,newspaperArticle,taliban,
Mashal,2019,"U.S. and Taliban Agree in Principle to Peace Framework, Envoy Says",newspaperArticle,taliban,
,2019,Is Afghanistan's 17-year war coming to an end?,newspaperArticle,taliban,
Afp,2019,Italy signs new ‘Silk Road’ protocol with China,newspaperArticle,BRI-EEU,
Graham-Harrison,2019,"Fugitive Taliban leader lived short walk from US base, book reveals",newspaperArticle,taliban,
Sediqi,2019,Afghan forces clash with Taliban to hold military base,newspaperArticle,taliban,
Faizi,2019,700 Afghan Women Have a Message: Don’t Sell Us Out to the Taliban,newspaperArticle,taliban,
Mashal,2019,Taliban Deputy Chief Arrives in Qatar for Talks With U.S.,newspaperArticle,taliban,
,2019,US peace envoy meets Taliban co-founder,newspaperArticle,taliban,
Reuters,2019,New EU Rules on Gas Pipelines Hamper Russia's Nord Stream 2,newspaperArticle,russiapipelines,
Dan,2019,Chinese threat to Germany on Huawei a hoax: experts - Global Times,newspaperArticle,BRI-EEU,
This Day (Nigeria),2019,"Facebook, Twitter in India-Pakistan Information war",newspaperArticle,southasia,
Birmingham Mail,2019,Social media pleas in bid to avoid war; INDIA-PAKISTAN TENSIONS RISE,newspaperArticle,southasia,
Horowitz,2019,A Forgotten Italian Port Could Become a Chinese Gateway to Europe,newspaperArticle,GreatPowers,
Soldatkin,2019,Russia says ready to be guarantor for any Afghan peace deal between U.S. and Taliban,newspaperArticle,taliban2,
PTI,2019,A timeline of major attacks on security forces in Jammu and Kashmir,newspaperArticle,southasia,
PTI,2019,"US deadline ends, India stops purchasing Iranian oil - The Economic Times",newspaperArticle,russiapipelines,
PTI,2019,"Kudankulam nuclear plant is safe, India tells Russia",newspaperArticle,russiapipelines,
,2019,Draft framework for Afghan peace 'agreed',newspaperArticle,taliban,
,2019,EU gas pipeline rules could slow Russia's Nord Stream 2,newspaperArticle,russiapipelines,
Hashimova,2020,Uzbek Parliament Approves EAEU Observer Status,newspaperArticle,centralAsia,
Abbasova,2020,Indian Envoy To Russia Says Countries Could Build Nuclear Power Plants In Africa & Middle East,newspaperArticle,centralAsia,
Yousufzai,2020,Pakistan approves structure for $2b North-South Gas Pipeline,newspaperArticle,centralAsia,
Farmer,2020,'I was right like hell': former Afghan president Hamid Karzai says peace deal vindicates talking to the Taliban,newspaperArticle,taliban2,
Chulov,2020,Trump vows to hit 52 sites 'very hard' if Iran retaliates over Suleimani killing,newspaperArticle,iran,
,2020,افغان سیاستوال: ګډ حکومت دې جوړ شي، د ټاکنو د پایلو اعلان د اساسي قانون خلاف دی,newspaperArticle,taliban2,
Haqqani,2020,"Opinion | What We, the Taliban, Want",newspaperArticle,taliban2,
,2020,Pompeo takes veiled swipe at China on final leg of Africa trip,newspaperArticle,Geopolitics,
Stevenson,2020,China Expels 3 Wall Street Journal Reporters as Media Relations Sour,newspaperArticle,Geopolitics,
Purnell,2020,Pakistan Approves Broad New Restrictions Over Social Media,newspaperArticle,socialmedia,
Mashal,2020,"Trump Gives Conditional Go Ahead on Peace Deal With Taliban, Officials Say",newspaperArticle,taliban2,
Donati,2020,Taliban-Led Attacks in Afghanistan Hit 10-Year High,newspaperArticle,taliban2,
Safi,2020,US confirms jet crashed in Afghanistan – but disputes it was downed,newspaperArticle,taliban2,
Kermani,2020,"Kabul Taliban: Spies, militants and a mysterious assassination",newspaperArticle,taliban2,
Choudhary,2020,Uranium-rich Uzbekistan preparing to set up its first nuclear plant,newspaperArticle,russiapipelines,
Monbiot,2020,Population panic lets rich people off the hook for the climate crisis they are fuelling,newspaperArticle,environment,Climate crisis; Climate science; David Attenborough; Environment; Inequality; Jane Goodall; Population; Poverty; UK news
bbc.com,2021,Afghanistan's Taliban ban long-distance road trips for solo women,newspaperArticle,taliban_twitter,
Vohra,2021,Taliban order beheading of shop mannequins,newspaperArticle,taliban_twitter,
Reuters,2021,"Unfreeze Afghan assets abroad, neighbour Uzbekistan says",newspaperArticle,taliban_twitter,
Latifi,2021,Hamid Karzai says U.S.-Afghan relationship ‘has been at a low point for a long time’,newspaperArticle,,
,2021,Taliban capture key Afghanistan border crossings,newspaperArticle,taliban2,
TOI,2021,"Genuine ‘double peace’ must for Afghanistan stability, says Jaishankar | India News - Times of India",newspaperArticle,Afghanistan,
PTI,2021,Time for India and Pak to bury the past and move forward: Gen Bajwa,newspaperArticle,GreatPowers,
Biswas,2021,'Electoral autocracy': The downgrading of India's democracy,newspaperArticle,southasia,
Kumar,2021,"Pandemic pushes 32 million Indians out of middle class, says Pew Research",newspaperArticle,southasia,
Ap,2021,Blinken offers plan to bolster Afghan peace process: Report,newspaperArticle,Afghanistan,
BBCNews,2021,China overtakes US as EU's biggest trading partner,newspaperArticle,environment,
Reuters,2022,"Europe will need Nord Stream 2 gas pipeline one day, Kremlin says",newspaperArticle,russiapipelines,
,2022,Ukraine crisis: Who is buying Russian oil and gas?,newspaperArticle,environment,
Reuters,2023,"Russia boosting combat readiness of its central Asia bases to counter US, defence minister says",newspaperArticle,CPEC,
Rahmati,2025,Pakistan and Uzbekistan discuss Trilateral Railway Project with Afghanistan,newspaperArticle,Afghanistan,
Huaxia,2025,"Afghanistan signs contract for survey, design of new railway project",newspaperArticle,Afghanistan,
,,Hamid Karzai says U.S.-Afghan relationship ‘has been at a low point for a long time’,newspaperArticle,taliban2,
Yawar,2024,Examining the Position of Afghanistan in the New Plan of China's Belt and Road Initiative (With Emphasis on Media Strategies),preprint,Afghanistan,Afghanistan; Belt and Road Initiative; China; Foreign Media
Mitchell,2002,Renewing energy security,report,WorldFocus,
Shearing,2006,Reflections on the Refusal to Acknowledge Private Governments,report,peacebuilding,
Smith,2009,Community-Based Dispute Resolution Processes in Nangarhar Province,report,taliban2,
Bijlert,2009,How to Win an Afghan Election,report,afghan_elections,
Sharma,2009,India in Central Asia,report,WorldFocus,
Bouët,2010,Is SAFTA Trade Creating or Trade Diverting?,report,southasia,
Tadjbakhsh,2011,South Asia and Afghanistan: the robust India-Pakistan rivalry,report,southasia,
ADB,2012,"Turkmenistan–Afghanistan–Pakistan–India Natural Gas Pipeline Project, Phase 3",report,WorldFocus,
Laruelle,2013,The Afghanistan-Central Asia relationship: What role for the EU?,report,taliban2,
Koepke,2013,Iran's policy on Afghanistan: the evolution of strategic pragmatism,report,Afghanistan,
EIU,2013,Higher Education in South Asia,report,environment,
Sadat,2015,TAPI and CASA-1000: Win-Win Trade between Central Asia and South Asia,report,WorldFocus,
Azuma,2015,Global Natural Gas Pivot to Asia,report,russiapipelines,
FAO,2015,Report of the South Asian Dialogue on the Right to Food,report,foodsecurity,
Kanaev,2016,Factory Asia and Asia-Pacific Economic Regionalism: The Connectivity Factor Revisited,report,economicglobalism,
Greiger,2016,"One Belt, One Road (OBOR): China's regional integration initiative - Think Tank",report,OBOR_train,
"Finance Division, Govt. of Pakistan",2017,"Pakistan Economic Survey, 2016-17",report,southasia,
Radcliffe,2018,Social Media in the Middle East: The Story of 2017,report,twitteropoliics,
IEA,2020,Key World Energy Statistics 2020,report,oilrussiachina,
Asian Development Bank,2020,CAREC Transport Strategy 2030:,report,Afghanistan,
UNEP,2021,UNEP Production Gap Report,report,energy_statistics,
Enerdata,2021,Global Energy Trends 2021,report,energy_statistics,
The World Bank,2021,Afghanistan Development Update,report,Afghanistan,
IPCC,2021,Regional Factsheet- Asia,report,environment,
OPEC,2022,OPEC Annual Report 2021,report,energy_statistics,
Mansfield,2022,Changing the Rules of the Game: How the Taliban Regulated Cross-Border Trade and Upended Afghanistan’s Political Economy,report,Afghanistan,
